id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon
08141970,Kita Ursulinchen,+493056826131,90,Reguläre Einrichtung,8662,Forum Soziale Dienste Kita I GmbH,Ursulinenstr. 27,12355,52.40399230433259,13.503897032950958
08142060,Ev. Kita Johann-Christoph-Blumhardt,+493066706928,80,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Buckower Damm 59,12349,52.438563590233144,13.435236019960518
08142120,Kleiner Fratz,+49306841007,40,Reguläre Einrichtung,0627,Kleiner Fratz GmbH,Bruno-Bauer-Str. 17,12051,52.46484410091857,13.439004488631529
08142150,Kindertagesstätte Helin,+49306827849,37,Reguläre Einrichtung,9176,Waqfa Kultura Kurdi-Stiftung kurdische Kultur,Nogatstr. 5,12051,52.47019800307931,13.438096566403225
08142180,Kita Igelschnecken-Igelkinder,+493074106907,32,Reguläre Einrichtung,0564,TÄKS e. V.,Sandsteinweg 25A,12349,52.41722098610675,13.401811368662978
08142190,EKT - Loupiot,+4930176015758289497,22,Reguläre Einrichtung,1142,Loupiot e. V.,Fuldastr. 37,12045,52.48606760658371,13.438666966839357
08142200,EKT - Ali Baba und seine Räuber,+49306264871,18,Reguläre Einrichtung,0520,Ali Baba und seine Räuber e.V.,Kranoldstr. 1A,12051,52.46618091119633,13.436201356574113
08142220,EKT - Altenbraker Kinderladen - Altenbraker Str. 10,+49306221056,30,Reguläre Einrichtung,0525,Altenbraker 10 Kinderladen gGmbH,Altenbraker Str. 10,12053,52.471389095892484,13.431828003375005
08142230,Kleiner Fratz,+493068055420,156,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,Glasower Str. 18,12051,52.46464472587145,13.438000222789066
08142240,Ev. Kita Regenbogen,+4930–39203299,130,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Ulrich-von-Hassell-Weg 4,12353,52.42432127987099,13.466362622384404
08142250,Kita Bendastr.,+493062734330,136,Reguläre Einrichtung,0152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Bendastr. 11D,12051,52.46287692371208,13.436559870839627
08142260,Kita Du und Ich,+493056823640,98,Reguläre Einrichtung,0152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Kanner Str. 12,12055,52.47167452450506,13.447397901659489
08142280,Humanistische Kita Landreiterweg,+49306679090,140,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Landreiterweg 55,12353,52.42321533757205,13.449677714341203
08142290,Humanistische Kita Mäusevilla,+49307431014,104,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Michel-Klinitz-Weg 18,12349,52.417320387402285,13.429420976794717
08142310,Kindergarten Sausewind,+49306631378,200,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Köpenicker Str. 154,12355,52.42028879198867,13.499648312735884
08142340,Kita Knollstr. 73/Kitas SüdOst,+49306699290,90,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Knollstr. 73,12355,52.40652926628836,13.506501533108025
08142350,Kita Rixdorfer Rüpel,+49306819879,20,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Berthelsdorfer Str. 11,12043,52.47845544182579,13.440414930035498
08142360,Kleine Kita Mittendrin,+4930609774925,21,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Fuldastr. 50,12045,52.48434739256419,13.436403903679885
08142370,EKT Vereinigung für Jugendhilfe Berlin,+49306012723,152,Reguläre Einrichtung,1390,Vereinigung für Jugendhilfe Berlin e.V.,Parchimer Allee 2,12359,52.446762849895265,13.461083383222416
08142380,Kita Focus FAMILIE,+493062008787,115,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Hermannstr. 135A,12051,52.46314852348361,13.433575270205875
08142390,Montessori-Kinderhaus Böhmische Straße,+493060690257,64,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Böhmische Str. 39,12055,52.47513068325703,13.449041677980768
08142400,Kita Treptower Straße,+493056826314,200,Reguläre Einrichtung,1335,tandem BTL gGmbH,Treptower Str. 32A,12059,52.483533790538054,13.455642796675892
08142410,Kita Warthestraße,+49306289380,110,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Warthestr. 62A,12051,52.46978147310147,13.42641131285174
08142420,Kinder in Bewegung,+493066869454,180,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Fulhamer Allee 1,12359,52.446490310084805,13.442533189538597
08142430,Kindergarten Grashüpfer,+49307411042,130,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Parksiedlung Spruch 111,12349,52.42201243829304,13.40487648388326
08142440,Ev. Kita Debora,+493015152539041,130,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Aronsstr. 134,12057,52.471691472896715,13.466061820991312
08142450,Ev. Kita Coretta King,+493016094946264,140,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Bohm-Schuch-Weg 9,12351,52.43078269031647,13.45073747349431
08142460,"IB-Kita, Internationaler Bund",+49306042012,105,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),Kirschnerweg 29,12353,52.42670026899203,13.455926994996998
08142470,Kita Rüsselbande,+49307629320,100,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,Drusenheimer Weg 43,12349,52.41480636937614,13.421112726565747
08142480,Kita Apfelsinenkiste/Ev. Kirchenkreis Neukölln,+4930–660909115,93,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Joachim-Gottschalk-Weg 41,12353,52.42304540554835,13.477769446622498
08142500,Kita Salam-Frieden,+49306322659,30,Reguläre Einrichtung,1396,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,Kienitzer Str. 104,12049,52.475980058075585,13.424866407397673
08142510,Ev. Kita Neu-Buckow,+493021995900,102,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Quarzweg 116,12349,52.418551347196704,13.416351117760152
08142520,EKT Ali Baba und seine Räuber,+493062008811,30,Reguläre Einrichtung,0520,Ali Baba und seine Räuber e.V.,Bendastr. 21,12051,52.466515760661444,13.436706209902939
08142530,Kita Kiezkinder,+49306226561,19,Reguläre Einrichtung,0711,Kiezkinder e.V.,Lucy-Lameck-Str. 4,12049,52.48551859052206,13.423372446007047
08142570,Kita Kinderparadies Neukölln,+493047985761,54,Reguläre Einrichtung,8476,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,Karl-Marx-Str. 146,12043,52.47646368160435,13.438965772374434
08142590,Kindergarten Ackerwinde,+49306868691,24,Reguläre Einrichtung,7510,Kindergarten Ackerwinde e. V.,Schandauer Str. 8,12045,52.48388323629909,13.442589604004802
08142620,Kita Prinz Rose,+493060975785,20,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Nogatstr. 45,12051,52.4696802221896,13.435859413380724
08142660,Kita Salam-Frieden,+493088943640,20,Reguläre Einrichtung,1396,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,Warthestr. 13,12051,52.470097394917524,13.426233676885984
08142670,FRÖBEL Kindergarten Highdechsen,+493027018882,80,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Michael-Bohnen-Ring 52,12057,52.46533044064086,13.47357871171055
08142710,Kita Kunti Bunti,+493085614931,39,Reguläre Einrichtung,7581,KOBLÉ gemeinnützige GmbH,Jonasstr. 31,12053,52.471188720863815,13.430888437495554
08142720,Kita Santa Maria,+493017622757125,23,Reguläre Einrichtung,8808,Columbus gGmbH,Weisestr. 26,12049,52.47465993685754,13.424579316055354
08142730,miKita,+493017621454834,22,Reguläre Einrichtung,8031,miKita e. V.,Maybachufer 5,12047,52.4952237606624,13.422307865660141
08142740,Kinderladen Highway 2,+493068231814,20,Reguläre Einrichtung,0672,Kinderladen Highway gGmbH,Anzengruberstr. 15,12043,52.480810494702695,13.440777838570568
08142750,Kinderladen flinke kids,+493055144268,22,Reguläre Einrichtung,8039,flinke - kids e. V.,Elly-Heuss-Knapp-Str. 21,12355,52.40375769588616,13.50574987259871
08142760,Elif und Emil 2,+493062983240,27,Reguläre Einrichtung,8043,IKV Kita gGmbH,Schierker Str. 30,12051,52.469815021758286,13.430763576242017
08142770,Kita Columbus,+493015257839911,44,Reguläre Einrichtung,8808,Columbus gGmbH,Allerstr. 37,12049,52.474688969374554,13.423789062262946
08142780,Kita Nägel und Köpfe,+493022684323,25,Reguläre Einrichtung,8076,Morgenwerkstatt gGmbH,Emser Str. 85,12051,52.467646523239765,13.424620738790296
08142790,Kita Zwergplaneten,+493062725482,70,Reguläre Einrichtung,8752,Sprache verbindet IB gGmbH,Hobrechtstr. 8,12043,52.48662677975039,13.427056097031457
08142800,Kita Bruno-Bauer-Straße 22 (nur Sprachförderung),+4930857487720,17,Sprachförderung,0627,Kleiner Fratz GmbH,Bruno-Bauer-Str. 22,12051,52.466280569820206,13.438572379638353
08142810,Kita Ravelin,+493089392510,50,Reguläre Einrichtung,7924,FamilienZitadelle gemeinnützige GmbH,Wesenberger Ring 1,12359,52.43906009935739,13.440695809577115
08142830,Kita Kleine Monster AG,+493098357018,33,Reguläre Einrichtung,8138,Kleine Monster e. V.,Mohriner Allee 96,12347,52.44090589706587,13.420098764884768
08142850,Kinderladen Großstadtgören,+49304717331,22,Reguläre Einrichtung,8149,Schabernick UG (haftungsbeschränkt),Uthmannstr. 18,12043,52.475518668692324,13.441075368007235
08142860,EKT Wichtelstube,+493054849230,17,Reguläre Einrichtung,8160,Verein zur Förderung der Waldorfpädagogik Wichtelstube e. V.,Harzer Str. 3,12059,52.48897738259197,13.440936737767931
08142870,Kita Kinderparadies Rixdorf,+493081492457,25,Reguläre Einrichtung,8476,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,Böhmische Str. 27,12055,52.47625800260976,13.44731605773711
08142890,Kita Piratennest,+493040082,25,Reguläre Einrichtung,8190,LebensTraum Kinder UG (haftungsbeschränkt),Neuköllner Str. 226,12357,52.42789450895027,13.479601256472057
08142900,Kleiner Fratz,+49307483082,25,Reguläre Einrichtung,0627,Kleiner Fratz GmbH,Bruno-Bauer-Str. 22,12051,52.466280569820206,13.438572379638353
08143000,Kita MANNA,+493060258284,99,Reguläre Einrichtung,8214,Malteser Hilfsdienst gGmbH,Lipschitzallee 72,12353,52.42483221652364,13.463057762634921
08143010,EKT Matschmonster,+49301606372871,28,Reguläre Einrichtung,8217,Matschmonster e.V.,Britzer Damm 101,12347,52.453832746908404,13.438396128028455
08143020,Kita Timbales,+49301797647685,22,Reguläre Einrichtung,8226,Timbales e. V.,Kienitzer Str. 99,12049,52.47582660600475,13.425563942888012
08143030,Kindertagesstätte Kinderplaneten,+4930841760,40,Reguläre Einrichtung,8752,Sprache verbindet IB gGmbH,Germaniapromenade 8,12347,52.46087392993815,13.433994567135098
08143040,Kita Großstadtzwerge,+493097882640,25,Reguläre Einrichtung,8234,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),Braunschweiger Str. 57,12055,52.47079364131979,13.445978706504896
08143050,Kita Regenbogen,+493055234041,44,Reguläre Einrichtung,8243,Regenbogen gGmbH,Buschkrugallee 31,12359,52.461392542791984,13.446046336371282
08143060,Kita Kinderparadies Körnerpark,+493068056905,100,Reguläre Einrichtung,8476,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,Schierker Str. 57,12051,52.47088282899386,13.439777228558839
08143070,Kita Rudow,+49306614979,90,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,Prierosser Str. 70,12355,52.41830997412625,13.498312609356395
08143080,Kita Am Dorfteich,+493068087424,50,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Alt-Buckow 39,12349,52.421449791058855,13.430688970779237
08143100,Kita Mahlower Straße 23,+493060975622,65,Reguläre Einrichtung,0877,Neuzeitlich-Christliche Initiative e.V.,Mahlower Str. 23,12049,52.479591466344544,13.422144189763289
08143110,Kita Flamingos,+493052664681,120,Reguläre Einrichtung,7464,eventus Bildung gGmbH,Karl-Marx-Str. 188,12043,52.47338676079574,13.440520545703741
08143120,Kindertagesstätte Evin,+493068083985,45,Reguläre Einrichtung,9176,Waqfa Kultura Kurdi-Stiftung kurdische Kultur,Buschkrugallee 23,12359,52.46201504549783,13.44559164764767
08143140,Kita Mosaikraupen,+493068083300,40,Reguläre Einrichtung,1333,edura Kindertagesstätten gGmbH,Berthelsdorfer Str. 14,12043,52.47826062843303,13.43941460542323
08143150,Kita Die Palmeninsel,+493012024774,25,Reguläre Einrichtung,8322,Mondlicht e. V.,Delbrückstr. 58,12051,52.46517941249756,13.439681567218813
08143170,Kita Kinderbunt Maybachufer,+493049080794,20,Reguläre Einrichtung,8177,Kita-kinderbunt UG (haftungsbeschränkt),Maybachufer 11,12047,52.49472461771163,13.423848908201611
08143180,Kita Horizon,+49301738311684,17,Reguläre Einrichtung,8361,Horizon e. V.,Warthestr. 15,12051,52.470039374333375,13.425724871404569
08143190,Kita Arielle 2,+493062729166,80,Reguläre Einrichtung,0501,Ali Baba Multikulturelle Generation gGmbH,Germaniapromenade 10,12347,52.46083840374136,13.433688189311521
08143200,Kitaquarium,+49301636369748,20,Reguläre Einrichtung,8375,L'Aquarium e. V.,Weserstr. 162,12045,52.4828586760137,13.442211968934554
08143210,Kita Erdmännchen 1,+493066527870,40,Reguläre Einrichtung,8387,Erdmännchen gemeinnützige GmbH,Fritz-Reuter-Allee 173,12359,52.4379612247832,13.447653617799636
08143220,Kindertagesstätte Kleine Herzen,+493060266015,25,Reguläre Einrichtung,8861,KiMo gemeinnützige UG,Treptower Str. 68,12059,52.482755059338295,13.454051594155164
08143230,Kita Kolibri,+493023907968,25,Reguläre Einrichtung,8391,KdK-Kita der Kulturen gGmbH,Emser Str. 77,12051,52.467383338354395,13.422279073017316
08143240,Kita Sternengarten,+493062730190,90,Reguläre Einrichtung,1081,edura Kindertagesstätten Yuvam gGmbH,Hobrechtstr. 32,12047,52.491931339396544,13.426028666247015
08143250,Kita Salam-Frieden 3,+49301174156,32,Reguläre Einrichtung,1396,Wassila Soziale Gesellschaft für Integration u. Arbeit mit Kindern und Jugendlichen gGmbH,Jahnstr. 85,12347,52.460160195127386,13.43611298440576
08143260,"Kita ""Früchte der Kulturen""",+493023908211,25,Reguläre Einrichtung,8434,Früchte der Kulturen e.V.,Mainzer Str. 17,12053,52.48199286062247,13.42726559288969
08143270,Kita Sonnenschein,+493025209147,22,Reguläre Einrichtung,1169,Kita Sonnenblümchen gemeinnützige GmbH,Hermannstr. 224,12049,52.48020532460672,13.425500376663022
08143290,Kita Wichtelgarten,+493080571789,20,Reguläre Einrichtung,8455,Süsswasser GmbH,Donaustr. 6,12043,52.48482079689038,13.430397415288631
08143300,Kowari internationaler Kindergarten,+493023936066,25,Reguläre Einrichtung,7869,kids in berlin kib gUG (haftungsbeschränkt),Schudomastr. 7,12055,52.473770184768746,13.44999061898405
08143310,Kita Ackerwinde,+493054816571,12,Reguläre Einrichtung,7510,Kindergarten Ackerwinde e. V.,Innstr. 44,12045,52.48272384655761,13.446042765777252
08143320,Kita Erdmännchen 2,+493094873600,27,Reguläre Einrichtung,8387,Erdmännchen gemeinnützige GmbH,Hirtsieferzeile 39,12351,52.430631283086136,13.469417881240766
08143330,Elif und Emil 1,+49306753377,70,Reguläre Einrichtung,8043,IKV Kita gGmbH,Britzer Damm 146,12347,52.45018382060136,13.436874081345028
08143340,Kita Wiedehopf,+493023931878,25,Reguläre Einrichtung,8391,KdK-Kita der Kulturen gGmbH,Emser Str. 79,12051,52.467452730687256,13.422897850391928
08143350,Kita Die drei Affen,+49301785306975,22,Reguläre Einrichtung,8625,Die drei Affen gGmbH,Kienitzer Str. 16,12053,52.477381671190955,13.436243007790102
08143360,Stadtteil-Kita High-Deck,+493056825885,120,Reguläre Einrichtung,8071,Juwo - Kita gGmbH,Michael-Bohnen-Ring 18,12057,52.46483177416581,13.477720734984358
08143370,Kita Erdmännchen 3,+493026571900,53,Reguläre Einrichtung,8387,Erdmännchen gemeinnützige GmbH,Fritz-Erler-Allee 26,12351,52.43426973136143,13.454606166810212
08143400,Kita Pretty World 4,+493074075700,65,Reguläre Einrichtung,8483,Pretty World gGmbH,Agnes-Straub-Weg 20,12353,52.4238431503197,13.4826835624025
08143410,Bärliner Bärchis Kita,+493092125971,28,Reguläre Einrichtung,8734,Bright Kids KITA gemeinnützige UG (haftungsbeschränkt),Johannisthaler Chaussee 392,12351,52.42626805881845,13.444424266361091
08143420,Naturdetektive Kita Lieselotte,+493029674233,28,Reguläre Einrichtung,8747,Naturdetektive gUG (haftungsbeschränkt),Lieselotte-Berger-Str. 19,12355,52.403428029525394,13.507980757981688
08143430,Kleiner Fratz,+493068322771,35,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,Joachim-Gottschalk-Weg 3,12353,52.42280398096912,13.47431578293008
08143450,Kita Die kleinen Forscher,+493028420326,25,Reguläre Einrichtung,8411,KLEO KinderLernOrte Bildungseinrichtung gGmbH,Alt-Rudow 57,12357,52.41790072676702,13.49568400282751
08143460,Kita Arielle 4,+493025893553,80,Reguläre Einrichtung,8569,Grenzenlos Kind gemeinnützige UG (haftungsbeschränkt),Britzer Damm 58,12347,52.457334494661076,13.43626463466664
08143470,Kita Grashüpferchen Rudow,+493086331420,120,Reguläre Einrichtung,8265,Kita Grashüpferchen gemeinnützige GmbH,Selgenauer Weg 1A,12355,52.420339555408646,13.5032274845135
08143480,Die Kubis,+4930810335200,120,Reguläre Einrichtung,9021,kleine kubus-Soziale gGmbH für klein und GROSS,Teupitzer Str. 39,12059,52.48030178208404,13.456146233932483
08143490,Kita Kopfstraße,+493056825549,20,Reguläre Einrichtung,3198,Bund Deutscher PfadfinderInnen -Landesverband Berlin- e.V.,Kopfstr. 61,12053,52.47617546708721,13.433147950711314
08143500,Kita Glasower Str. 53 (nur Sprachförderung),+493015724032291,30,Sprachförderung,0627,Kleiner Fratz GmbH,Glasower Str. 53,12051,52.464432761329164,13.438153462383706
08143510,Kita Spatzenbande,+493049966378,17,Reguläre Einrichtung,8234,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),Thomasstr. 67,12053,52.47205215959352,13.431181634043988
08143520,Kleiner Fratz - Rixdorfer Grundschule (nur Sprachförderung),+493015780554030,15,Sprachförderung,0627,Kleiner Fratz GmbH,Donaustr. 120,12043,52.484842490536344,13.431761888876851
08143530,Matschmonster II,+49301606372871,25,Reguläre Einrichtung,8217,Matschmonster e.V.,Pätzer Str. 17,12359,52.45208020690804,13.43885989456156
08143540,Coworking Toddler Maybachufer,+493089401852,25,Reguläre Einrichtung,8517,CT Toddler Berlin gUG (haftungsbeschränkt),Maybachufer 37,12047,52.491997000437365,13.432260043394068
08143550,Jonas 32,+493076793132,36,Reguläre Einrichtung,0525,Altenbraker 10 Kinderladen gGmbH,Jonasstr. 32,12053,52.47116027752516,13.430642102874241
08143590,Kita Lenaustraße,+493025893001,28,Reguläre Einrichtung,9316,International City Kids gGmbH,Lenaustr. 12,12047,52.490124455188834,13.42801389363605
08143600,Frühlicht 2,+493068050256,23,Reguläre Einrichtung,8735,"JuBiSA - Jugend, Bildung und Soziale Arbeit gemeinnützige UG (haftungsbeschränkt)",Mainzer Str. 15,12053,52.48243483651189,13.427236573606558
08143630,Kita Tommelise,+4930994055100,76,Reguläre Einrichtung,8239,Nordische Bildungswerkstatt UG (haftungsbeschränkt),Mariendorfer Weg 54,12051,52.463656733242495,13.427222997100102
08143640,Klein aber oho,+4930+491778720337,18,Reguläre Einrichtung,8956,Social Balance gGmbH,Großenhainer Weg 10,12355,52.41598040014589,13.480162584557966
08143670,Kita MANNA Maria,+493048003760,84,Reguläre Einrichtung,8214,Malteser Hilfsdienst gGmbH,Mariendorfer Weg 28,12051,52.46396329735646,13.424585912430857
08143680,Erdmännchen 4,+493066527248,60,Reguläre Einrichtung,8387,Erdmännchen gemeinnützige GmbH,Lipschitzallee 68A,12353,52.42551180996758,13.46318561202979
08143690,Kita Familya,+493098447630,140,Reguläre Einrichtung,8969,Kita Familya gGmbH,Johannisthaler Chaussee 408,12351,52.42558199782047,13.442236370802778
08143700,Schloss Undinchen,+4930660680013,76,Reguläre Einrichtung,8508,Kita Undinchen gGmbH,Buckower Damm 191,12349,52.42649810812599,13.43542069656081
08143710,Kita Hoppipolla,+4930tba,19,Reguläre Einrichtung,9020,Hoppipolla e.V.,Berthelsdorfer Str. 5,12043,52.47840946273839,13.441360454612077
08143720,Elif und Emil 3,+49306753377,123,Reguläre Einrichtung,8043,IKV Kita gGmbH,Johannisthaler Chaussee 233,12351,52.433227526428546,13.466196099144893
08143730,Bärliner Blümchen,+493098452133,25,Reguläre Einrichtung,8734,Bright Kids KITA gemeinnützige UG (haftungsbeschränkt),Donaustr. 39,12043,52.48068840719301,13.438406824711855
08143740,FREUDE Kita Neukölln,+49306404696,25,Reguläre Einrichtung,8878,FREUDE Kindergärten Süd-Ost gGmbH,Roseggerstr. 13,12059,52.47933334187983,13.445702807424485
08143750,Kita Cheburashka Rudow,+493027980799,60,Reguläre Einrichtung,7388,Cheburashka gGmbH,Stubenrauchstr. 103,12357,52.430369505190356,13.49419448570947
08143760,Kita Füchse,+493098438912,22,Reguläre Einrichtung,9051,Hauptstadtracker gGmbH,Herrfurthplatz 3,12049,52.47759181954927,13.42247931821134
08143770,Kleiner Fratz,+49304388860,60,Reguläre Einrichtung,0627,Kleiner Fratz GmbH,Karl-Marx-Str. 145,12043,52.47672165120476,13.43936893666591
08143780,Löffelohr,+493042086699,40,Reguläre Einrichtung,8125,Loftschloss gGmbH,Hasenheide 74,10967,52.48820362811373,13.412101735854948
08143790,Tombili,+49304507535,25,Reguläre Einrichtung,1333,edura Kindertagesstätten gGmbH,Stuttgarter Str. 19,12059,52.47857468896123,13.448182807352724
08143810,Villa Frühlicht,+493043732378,57,Reguläre Einrichtung,8735,"JuBiSA - Jugend, Bildung und Soziale Arbeit gemeinnützige UG (haftungsbeschränkt)",Britzer Damm 141,12347,52.45035485280227,13.437637674314667
08143820,Kindergarten am Britzer Garten,+493064930,136,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Buckower Damm 186,12349,52.426786304646235,13.433080711752215
08143830,Kita Kindererde Schudomastraße,+49301489399,25,Reguläre Einrichtung,8141,Kindererde gemeinnützige GmbH,Schudomastr. 46,12055,52.474072006747235,13.449763569979098
08143840,Kleine Kapitäne Rudow,+493023283678,31,Reguläre Einrichtung,9101,Kita Kleine Kapitäne 3 gUG,Theodor-Loos-Weg 52,12353,52.42085613015246,13.474356562587618
08143860,Kita Sonnenkönig,+4930176030,23,Reguläre Einrichtung,9124,Kita Sonnenkönig gGmbH,Allerstr. 42,12049,52.47486774257646,13.425397923503409
08143870,Kinderland Gropiusstadt,+49302506745,25,Reguläre Einrichtung,0850,Mieterinitiative HWS-Gropiusstadt e.V.,Eugen-Bolz-Kehre 10,12351,52.429550724329445,13.468875782685615
08143880,Kita Beerenstark,+493086324206,123,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Weserstr. 186,12045,52.486163421212275,13.436731259687312
08143890,Kita Erdmännchen 5,+493066527330,70,Reguläre Einrichtung,8387,Erdmännchen gemeinnützige GmbH,Mollnerweg 34A,12353,52.41807191756535,13.443209893399395
08143900,Kita Mäusegrube,+493040744961,44,Reguläre Einrichtung,9051,Hauptstadtracker gGmbH,Hermannstr. 141,12051,52.46346025430201,13.434030840592385
08143910,Kita Forscherglück,+49301736170596,38,Reguläre Einrichtung,8194,Johanniter-Unfall-Hilfe e. V. Regionalverband Berlin,Glasower Str. 3A,12051,52.465302371065015,13.44143785374032
08143920,Kita Frühlicht KIDZ,,25,Reguläre Einrichtung,8735,"JuBiSA - Jugend, Bildung und Soziale Arbeit gemeinnützige UG (haftungsbeschränkt)",Donaustr. 52,12043,52.47878402863078,13.44146943736285
08143930,Kita Matschmonster 3,+49301606372871,17,Reguläre Einrichtung,8217,Matschmonster e.V.,Britzer Damm 147,12347,52.44971158144221,13.437130671413101
08143940,Kita Mucklabo,+493062817248,25,Reguläre Einrichtung,8239,Nordische Bildungswerkstatt UG (haftungsbeschränkt),Wederstr. 87,12347,52.46204349759242,13.435679708742498
08143970,Heilpädagogische Gruppe INA Kindergarten Flurweg,+493060530361,6,Heilpädagogische Gruppe,1312,INA.KINDER.GARTEN gGmbH,Flurweg 77,12357,52.42849140780279,13.480222013018349
08144000,Kindergarten Dörferblick VfJ e.V.,+4930220464850,80,Reguläre Einrichtung,1390,Vereinigung für Jugendhilfe Berlin e.V.,Waßmannsdorfer Chaussee 192,12355,52.39798156004969,13.486650300083655
08144020,Kita Zauberwald,+493017624481368,25,Reguläre Einrichtung,9316,International City Kids gGmbH,Glasower Str. 8,12051,52.464947185166515,13.44007105174002
09141510,Mosaik Kita,+493069588950,46,Reguläre Einrichtung,8476,IBEB Initiative für Bildung und Erziehung Berlin gemeinnützige GmbH,Adlergestell 133,12439,52.444726648859266,13.528490356509026
09141520,FREUDE Kita Altglienicke,+493076102110,30,Reguläre Einrichtung,8295,FREUDE Kindergärten gemeinnützige GmbH,Ortolfstr. 95,12524,52.40957101651238,13.53488599061528
09141530,Kita Die Traumfänger - Baumschulenweg,+49307461670,30,Reguläre Einrichtung,8661,Federlos gUG,Köpenicker Landstr. 246,12437,52.468674668227926,13.491342965184526
09150030,Kita Orionstraße,+49305337201,75,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Orionstr. 40,12435,52.47976417758155,13.48052301611602
09150040,Kita Am Treptower Park 76/77/Kitas SüdOst,+49305337615,180,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Am Treptower Park 76,12435,52.49258102640166,13.456916663491564
09150110,Kita Dornbrunner Str. 17/Kitas SüdOst,+49305326842,75,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Dornbrunner Str. 17,12437,52.463079570174436,13.486489666531476
09150130,Kita Krümelnest,+493044383271,140,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,Tiburtiusstr. 14,12524,52.40595440948816,13.5387766627302
09150220,Humanistische Kita Am Park,+49306316699,84,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Engelhardstr. 10,12487,52.448113651776154,13.510399957325042
09150230,FRÖBEL Kindergarten Heureka,+493053214638,76,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Martin-Hoffmann-Str. 12,12435,52.49436481577506,13.45919049985406
09150300,Humanistische Kita Adlershofer Marktspatzen,+49306774209,50,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Helbigstr. 31,12489,52.43829724246437,13.547403358057558
09150310,Kita der Ev. Kirchengem. Adlershof,+49306774536,75,Reguläre Einrichtung,0208,Ev. Kirchengemeinde Adlershof,Pfingstberggasse 2,12489,52.43927757206891,13.542605841338455
